Clasificación;Título del Producto;Precio;URL
🟢 TORNILLO;Htt Tornillo du321 Para Sistema Union vb 35/36 cj200un;25790.0;https://www.sodimac.cl/sodimac-cl/articulo/146667213/Htt-Tornillo-du321-Para-Sistema-Union-vb-35-36-cj200un/146667214
🟢 TORNILLO;Tornillo plana pozi yellox 3x16mm 25uds;1990.0;https://www.sodimac.cl/sodimac-cl/articulo/146666057/Tornillo-plana-pozi-yellox-3x16mm-25uds/146666058
🔴 INTRUSO (Otro);Perno Hexagonal Zincado G2 1/4-20 X 1 (100 Un);4990.0;https://www.sodimac.cl/sodimac-cl/articulo/147888177/Perno-Hexagonal-Zincado-G2-1-4-20-X-1-(100-Un)/147888178
🔴 INTRUSO (Otro);"Perno Coche 1/4"" x 2"" pavonado 4 unidades";1290.0;"https://www.sodimac.cl/sodimac-cl/articulo/110292480/Perno-Coche-1-4""-x-2""-pavonado-4-unidades/110292507"
🟢 TORNILLO;"Tornillo Roscalata Metal 2 "" 12 mm 5 unidad(es)";690.0;"https://www.sodimac.cl/sodimac-cl/articulo/110300661/Tornillo-Roscalata-Metal-2-""-12-mm-5-unidad(es)/110300663"
🔴 INTRUSO (Otro);Destornillador Atornillador De Impacto Bl 285 Nm +2B Cirli2028-7;123990.0;https://www.sodimac.cl/sodimac-cl/articulo/147919942/Destornillador-Atornillador-De-Impacto-Bl-285-Nm-+2B-Cirli2028-7/147919943
🔴 INTRUSO (Otro);Perno Coche 1 /4 x 1 Zn (100 Unidades);5640.0;https://www.sodimac.cl/sodimac-cl/articulo/147845269/Perno-Coche-1--4-x-1-Zn-(100-Unidades)/147845270
🔴 INTRUSO (Otro);Perno Coche 1/4 X 2 Zn (100 Unidades).;10300.0;https://www.sodimac.cl/sodimac-cl/articulo/148997853/Perno-Coche-1-4-X-2-Zn-(100-Unidades)./148997854
🔴 INTRUSO (Otro);Set De 32 Piezas Para Atornillar;25990.0;https://www.sodimac.cl/sodimac-cl/articulo/110022980/Set-De-32-Piezas-Para-Atornillar/110022983
🔴 INTRUSO (Otro);Perno Hexagonal 5,8 M8 x 25 2 unidades;1490.0;https://www.sodimac.cl/sodimac-cl/articulo/110289162/Perno-Hexagonal-5,8-M8-x-25-2-unidades/110289189
🟢 TORNILLO;Tarugo Clavo - Tornillo Punta Cruz 6x60mm 100 Pcs Sl19024;4990.0;https://www.sodimac.cl/sodimac-cl/articulo/121590974/Tarugo-Clavo---Tornillo-Punta-Cruz-6x60mm-100-Pcs-Sl19024/121590975
🔴 INTRUSO (Otro);Perno Coche 3 /8x4 Negro (100 Un);40690.0;https://www.sodimac.cl/sodimac-cl/articulo/148984323/Perno-Coche-3--8x4-Negro-(100-Un)/148984324
🔴 INTRUSO (Otro);Perno Hexagonal G2 3/8X6 PAV 2 unidades.;1690.0;https://www.sodimac.cl/sodimac-cl/articulo/110301303/Perno-Hexagonal-G2-3-8X6-PAV-2-unidades./110301315
🔴 INTRUSO (Otro);Atornillador eléctrico 520W;64990.0;https://www.sodimac.cl/sodimac-cl/articulo/110051883/Atornillador-eléctrico-520W/110051885
🔴 INTRUSO (Otro);Perno Coche 1 /2 X 2.1 /2 Negro (100 Un);61990.0;https://www.sodimac.cl/sodimac-cl/articulo/148983630/Perno-Coche-1--2-X-2.1--2-Negro-(100-Un)/148983631
🟢 TORNILLO;Tornillo De Banco Mecánico 4 Pulgadas 100mm;33990.0;https://www.sodimac.cl/sodimac-cl/articulo/147575130/Tornillo-De-Banco-Mecánico-4-Pulgadas-100mm/147575132
🔴 INTRUSO (Otro);Kit Destornillador Torx 25 En 1 Torx Para Celular;4990.0;https://www.sodimac.cl/sodimac-cl/articulo/131815509/Kit-Destornillador-Torx-25-En-1-Torx-Para-Celular/131815510
🔴 INTRUSO (Otro);Perno cocina cabeza cilíndrica M6 x 10 2 unidades;590.0;https://www.sodimac.cl/sodimac-cl/articulo/110297134/Perno-cocina-cabeza-cilíndrica-M6-x-10-2-unidades/110297164
🔴 INTRUSO (Otro);Perno Coche 5 /16 X 6 Zn (75 Unidades);42990.0;https://www.sodimac.cl/sodimac-cl/articulo/147435940/Perno-Coche-5--16-X-6-Zn-(75-Unidades)/147435941
🔴 INTRUSO (Otro);Perno Coche 3 /8x1 Negro (100 Un);14990.0;https://www.sodimac.cl/sodimac-cl/articulo/148984056/Perno-Coche-3--8x1-Negro-(100-Un)/148984057
🔴 INTRUSO (Otro);Perno Coche 1/2 X 4 Zn (100 Unidades);92750.0;https://www.sodimac.cl/sodimac-cl/articulo/148989030/Perno-Coche-1-2-X-4-Zn-(100-Unidades)/148989031
🟢 TORNILLO;Tornillo De Banco Carpintero De 7 Pulgadas;30990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039855/Tornillo-De-Banco-Carpintero-De-7-Pulgadas/136039856
🔴 INTRUSO (Otro);Perno Coche 1 /2 X 4 Negro (100 Un);89000.0;https://www.sodimac.cl/sodimac-cl/articulo/148983829/Perno-Coche-1--2-X-4-Negro-(100-Un)/148983830
🔴 INTRUSO (Otro);Atornillador eléctrico 540W;249990.0;https://www.sodimac.cl/sodimac-cl/articulo/110022396/Atornillador-eléctrico-540W/110022402
🟢 TORNILLO;"Tornillo Roscalata Metal 1 "" 6 mm 10 unidad(es)";390.0;"https://www.sodimac.cl/sodimac-cl/articulo/110275731/Tornillo-Roscalata-Metal-1-""-6-mm-10-unidad(es)/110275734"
🔴 INTRUSO (Otro);Perno Coche 3 /8x1.1/2 Negro (100 Un);21635.0;https://www.sodimac.cl/sodimac-cl/articulo/148983749/Perno-Coche-3--8x1.1-2-Negro-(100-Un)/148983750
🔴 INTRUSO (Otro);Perno Coche 1/ 2 X 5 Negro (100 Un);98290.0;https://www.sodimac.cl/sodimac-cl/articulo/148983692/Perno-Coche-1--2-X-5-Negro-(100-Un)/148983693
🔴 INTRUSO (Otro);"Atornillador Drywall 14"" 570W XCORT® – 2400 RPM";49990.0;"https://www.sodimac.cl/sodimac-cl/articulo/149485467/Atornillador-Drywall-14""-570W-XCORT®-–-2400-RPM/149485468"
🔴 INTRUSO (Otro);Perno Hexagonal G2 5/16X1 1/2 ZBR 2 unidades;490.0;https://www.sodimac.cl/sodimac-cl/articulo/110302064/Perno-Hexagonal-G2-5-16X1-1-2-ZBR-2-unidades/110302071
🔴 INTRUSO (Otro);Perno Coche 5/16 X 2 Negro (100 Unidades);11440.0;https://www.sodimac.cl/sodimac-cl/articulo/148985245/Perno-Coche-5-16-X-2-Negro-(100-Unidades)/148985246
🟢 TORNILLO;Tarugo Nylon SX6mm + Tornillos 4.5x35mm 10 unidades;3390.0;https://www.sodimac.cl/sodimac-cl/articulo/146666601/Tarugo-Nylon-SX6mm-+-Tornillos-4.5x35mm-10-unidades/146666603
🔴 INTRUSO (Otro);DADO TORX HEMBRA E14;5920.0;https://www.sodimac.cl/sodimac-cl/articulo/142171594/DADO-TORX-HEMBRA-E14/142171595
🟢 TORNILLO;"Tornillo Roscalata Metal 1 "" 6 mm 15 unidad(es)";1790.0;"https://www.sodimac.cl/sodimac-cl/articulo/110282441/Tornillo-Roscalata-Metal-1-""-6-mm-15-unidad(es)/110282444"
🔴 INTRUSO (Otro);DADO TORX PUNTA MACHO T55;9300.0;https://www.sodimac.cl/sodimac-cl/articulo/150936690/DADO-TORX-PUNTA-MACHO-T55/150936691
🔴 INTRUSO (Otro);Perno Coche 1 /2 X 3 Zn (100 Unidades);69000.0;https://www.sodimac.cl/sodimac-cl/articulo/148988090/Perno-Coche-1--2-X-3-Zn-(100-Unidades)/148988091
🔴 INTRUSO (Otro);Llave Impacto Y Atornillador Inalámbrico 20v Total;199990.0;https://www.sodimac.cl/sodimac-cl/articulo/144324994/Llave-Impacto-Y-Atornillador-Inalámbrico-20v-Total/144324995
🟢 TORNILLO;Tarugo paloma + tornillo phi 4.0x45 (10u c/u);1190.0;https://www.sodimac.cl/sodimac-cl/articulo/145678532/Tarugo-paloma-+-tornillo-phi-4.0x45-(10u-c-u)/145678533
🔴 INTRUSO (Otro);Perno Coche 1 /2 X 3 Negro (100 Un);66190.0;https://www.sodimac.cl/sodimac-cl/articulo/148984146/Perno-Coche-1--2-X-3-Negro-(100-Un)/148984147
🟢 TORNILLO;Pack 144 Unidades Tapa Soberbio Grande Para Tornillo 3 Mm;3490.0;https://www.sodimac.cl/sodimac-cl/articulo/110313148/Pack-144-Unidades-Tapa-Soberbio-Grande-Para-Tornillo-3-Mm/110313162
🔴 INTRUSO (Otro);Destornillador de Precisión Ergonómico con Punta Magnética 15mm;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145156348/Destornillador-de-Precisión-Ergonómico-con-Punta-Magnética-15mm/145156349
🟢 TORNILLO;Tuercas Tornillo De Seguridad Acero + Llave 12x15;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/137024691/Tuercas-Tornillo-De-Seguridad-Acero-+-Llave-12x15/137024692
🔴 INTRUSO (Otro);Perno cocina cabeza cilíndrica M5 x 15 4 unidades;790.0;https://www.sodimac.cl/sodimac-cl/articulo/110283214/Perno-cocina-cabeza-cilíndrica-M5-x-15-4-unidades/110283218
🔴 INTRUSO (Otro);Clavo Terrano 3/4 pulgada 1 Kilo (Teja Asfáltica);5990.0;https://www.sodimac.cl/sodimac-cl/articulo/146967726/Clavo-Terrano-3-4-pulgada-1-Kilo-(Teja-Asfáltica)/146967727
🔴 INTRUSO (Otro);Juego Dados Torx Macho Hembra 16pz 4171;61990.0;https://www.sodimac.cl/sodimac-cl/articulo/132273791/Juego-Dados-Torx-Macho-Hembra-16pz-4171/132273792
🔴 INTRUSO (Otro);Perno Coche 1/2 X 2 1/2 Zn (100 Unidades);42940.0;https://www.sodimac.cl/sodimac-cl/articulo/148985518/Perno-Coche-1-2-X-2-1-2-Zn-(100-Unidades)/148985519
🔴 INTRUSO (Otro);Tarugo S/hilo 10x10 Mm Blanco Bolsa 1000 Un;59191.0;https://www.sodimac.cl/sodimac-cl/articulo/113338419/Tarugo-S-hilo-10x10-Mm-Blanco-Bolsa-1000-Un/113338422
🔴 INTRUSO (Otro);Atornillador Punta Paleta 3/8 x 8'';7990.0;https://www.sodimac.cl/sodimac-cl/articulo/110038495/Atornillador-Punta-Paleta-3-8-x-8''/110038506
🔴 INTRUSO (Otro);Tarugo Nylon SX8mm + Tor Escuadra 3 unidades;2890.0;https://www.sodimac.cl/sodimac-cl/articulo/146670053/Tarugo-Nylon-SX8mm-+-Tor-Escuadra-3-unidades/146670054
🟢 TORNILLO;Tapa Soberbio Chica Para Tornillo 144 Unidades;3290.0;https://www.sodimac.cl/sodimac-cl/articulo/110312102/Tapa-Soberbio-Chica-Para-Tornillo-144-Unidades/110312106
🔴 INTRUSO (Otro);Perno Hexagonal G2 1/2-12X2 1/2 ZBR 2 unidades;1990.0;https://www.sodimac.cl/sodimac-cl/articulo/110306919/Perno-Hexagonal-G2-1-2-12X2-1-2-ZBR-2-unidades/110306940
🔴 INTRUSO (Otro);Atornillador Drywall 570W 4000RPM FS4000;94990.0;https://www.sodimac.cl/sodimac-cl/articulo/147474918/Atornillador-Drywall-570W-4000RPM-FS4000/147474920
🔴 INTRUSO (Otro);Set Atornillador Precisión 45 Piezas Intercambiables - Ps;13490.0;https://www.sodimac.cl/sodimac-cl/articulo/144531184/Set-Atornillador-Precisión-45-Piezas-Intercambiables---Ps/144531185
🟢 TORNILLO;Kit Surtido De Tornillos, Pernos Y Tuercas 24 Cuadriculas;13990.0;https://www.sodimac.cl/sodimac-cl/articulo/148548797/Kit-Surtido-De-Tornillos,-Pernos-Y-Tuercas-24-Cuadriculas/148548798
🟢 TORNILLO;Tornillos Pernos Para Soporte Tv Samsung Led 32 T4300;4490.0;https://www.sodimac.cl/sodimac-cl/articulo/134801634/Tornillos-Pernos-Para-Soporte-Tv-Samsung-Led-32-T4300/134801635
🔴 INTRUSO (Otro);Llave De Torque Torquímetro De Media 10-150 Lbs Profesional;30990.0;https://www.sodimac.cl/sodimac-cl/articulo/144548247/Llave-De-Torque-Torquímetro-De-Media-10-150-Lbs-Profesional/144548248
🔴 INTRUSO (Otro);"Roscalata 12x3/4"" 100uds";2090.0;"https://www.sodimac.cl/sodimac-cl/articulo/146670328/Roscalata-12x3-4""-100uds/146670329"
🔴 INTRUSO (Otro);Tarugo Plástico Con Tope 6x30mm Bolsa 100 Unidades;3990.0;https://www.sodimac.cl/sodimac-cl/articulo/133930468/Tarugo-Plástico-Con-Tope-6x30mm-Bolsa-100-Unidades/133930469
🔴 INTRUSO (Otro);"Perno cocina redondo 5/32""x2"" 5 unidades";590.0;"https://www.sodimac.cl/sodimac-cl/articulo/110306980/Perno-cocina-redondo-5-32""x2""-5-unidades/110306991"
🔴 INTRUSO (Otro);Taladro destornillador de ángulo largo con adaptador de 90 grados;7380.0;https://www.sodimac.cl/sodimac-cl/articulo/135982829/Taladro-destornillador-de-ángulo-largo-con-adaptador-de-90-grados/135982830
🔴 INTRUSO (Otro);Cuña de goma para uso pesado Torin;34000.0;https://www.sodimac.cl/sodimac-cl/articulo/129586445/Cuña-de-goma-para-uso-pesado-Torin/129586446
🟢 TORNILLO;Tarugo Nylon SX8mm + Tornillo 5x45mm 60 unidades;11590.0;https://www.sodimac.cl/sodimac-cl/articulo/146667393/Tarugo-Nylon-SX8mm-+-Tornillo-5x45mm-60-unidades/146667394
🔴 INTRUSO (Otro);Llave De Torque Torquimetro 1/2'' 28 A 210 Nm Profesional.;23990.0;https://www.sodimac.cl/sodimac-cl/articulo/143860824/Llave-De-Torque-Torquimetro-1-2''-28-A-210-Nm-Profesional./143860825
🔴 INTRUSO (Otro);"Clavo Terrano 1"" bolsa 500 gr";3090.0;"https://www.sodimac.cl/sodimac-cl/articulo/110293771/Clavo-Terrano-1""-bolsa-500-gr/110293779"
🔴 INTRUSO (Otro);REMACHADORA DE TUERCAS HERRAMIENTA DE TUERCAS M3-M10;36990.0;https://www.sodimac.cl/sodimac-cl/articulo/147974779/REMACHADORA-DE-TUERCAS-HERRAMIENTA-DE-TUERCAS-M3-M10/147974780
🔴 INTRUSO (Otro);Pack Perno Coche 5 /16x1 1/4 Zn+tuerca+golilla Pl Cte (100 Un;27135.0;https://www.sodimac.cl/sodimac-cl/articulo/149019675/Pack-Perno-Coche-5--16x1-1-4-Zn+tuerca+golilla-Pl-Cte-(100-Un/149019676
🔴 INTRUSO (Otro);N° 2 Atornillador con aislante Phillips;7190.0;https://www.sodimac.cl/sodimac-cl/articulo/110263836/N°-2-Atornillador-con-aislante-Phillips/110263838
🟢 TORNILLO;Perno Tornillo Y Tapa De Biela M18 Shimano Hollowtech;8990.0;https://www.sodimac.cl/sodimac-cl/articulo/136039581/Perno-Tornillo-Y-Tapa-De-Biela-M18-Shimano-Hollowtech/136039583
🔴 INTRUSO (Otro);Bombin Negro;19990.0;https://www.sodimac.cl/sodimac-cl/articulo/129970593/Bombin-Negro/129970594
🔴 INTRUSO (Otro);Kit 24 En 1 Atornillador Precision Profesional Imantado;28773.0;https://www.sodimac.cl/sodimac-cl/articulo/130661495/Kit-24-En-1-Atornillador-Precision-Profesional-Imantado/130661496
🔴 INTRUSO (Otro);Perno Hexagonal Pavonado G5 3 /8-16 X 1 (100 Un);9990.0;https://www.sodimac.cl/sodimac-cl/articulo/147870654/Perno-Hexagonal-Pavonado-G5-3--8-16-X-1-(100-Un)/147870655
🟢 TORNILLO;Tornillo De Zinc Para Orificio Oculto 1 1-2 100u;13990.0;https://www.sodimac.cl/sodimac-cl/articulo/146775441/Tornillo-De-Zinc-Para-Orificio-Oculto-1-1-2-100u/146775442
🔴 INTRUSO (Otro);Base Atornillable Tipo Chilectra 23x16mm Blanca 100 Und;6258.0;https://www.sodimac.cl/sodimac-cl/articulo/138653247/Base-Atornillable-Tipo-Chilectra-23x16mm-Blanca-100-Und/138653248
🔴 INTRUSO (Otro);ATORNILLADOR INALÁMBRICO BLACK + DECKER BD40K4-LA 4V + 4 ACC +USB;20990.0;https://www.sodimac.cl/sodimac-cl/articulo/140928352/ATORNILLADOR-INALÁMBRICO-BLACK-+-DECKER-BD40K4-LA-4V-+-4-ACC-+USB/140928353
🔴 INTRUSO (Otro);Perno Hexagonal Pavonado G5 5/8 X 2 1/2 (100 Un);79990.0;https://www.sodimac.cl/sodimac-cl/articulo/149503918/Perno-Hexagonal-Pavonado-G5-5-8-X-2-1-2-(100-Un)/149503919
🔴 INTRUSO (Otro);Atornillador Inalambrico Carga USB + 45 Accesorios;14990.0;https://www.sodimac.cl/sodimac-cl/articulo/151663318/Atornillador-Inalambrico-Carga-USB-+-45-Accesorios/151663319
🔴 INTRUSO (Otro);Atornillador Dewalt DCF622B Tipo Pistola 20V;220990.0;https://www.sodimac.cl/sodimac-cl/articulo/147892166/Atornillador-Dewalt-DCF622B-Tipo-Pistola-20V/147892168
🟢 TORNILLO;Tarugo DuoBlade Pta Metal autoperfora + Tornillo 4x40mm 25 unidades;23990.0;https://www.sodimac.cl/sodimac-cl/articulo/128248081/Tarugo-DuoBlade-Pta-Metal-autoperfora-+-Tornillo-4x40mm-25-unidades/128248082
🔴 INTRUSO (Otro);Llave de Torque de 1/4 - 2 a 10 NM;106900.0;https://www.sodimac.cl/sodimac-cl/articulo/138994333/Llave-de-Torque-de-1-4---2-a-10-NM/138994334
🔴 INTRUSO (Otro);Perno Hexagonal G2 1/2-12X3 PAV 2 unidades;1990.0;https://www.sodimac.cl/sodimac-cl/articulo/110291841/Perno-Hexagonal-G2-1-2-12X3-PAV-2-unidades/110291855
🔴 INTRUSO (Otro);CLAVOS TERRANO UNA UN MEDIO 1 KILO;7320.0;https://www.sodimac.cl/sodimac-cl/articulo/144607495/CLAVOS-TERRANO-UNA-UN-MEDIO-1-KILO/144607496
🟢 TORNILLO;Tornillo De Banco Giratorio 25 Pulgadas Orfebreria Mecanico Azul;16639.0;https://www.sodimac.cl/sodimac-cl/articulo/149483134/Tornillo-De-Banco-Giratorio-25-Pulgadas-Orfebreria-Mecanico-Azul/149483135
🟢 TORNILLO;Tarugo Nylon S10mm + Tornillo 6x60mm 30 unidades;10590.0;https://www.sodimac.cl/sodimac-cl/articulo/146668364/Tarugo-Nylon-S10mm-+-Tornillo-6x60mm-30-unidades/146668365
🔴 INTRUSO (Otro);Casquillo de Acero Galvanizado 116 - 100 Piezas;23990.0;https://www.sodimac.cl/sodimac-cl/articulo/143656120/Casquillo-de-Acero-Galvanizado-116---100-Piezas/143656121
🔴 INTRUSO (Otro);Perno Hexagonal Pavonado G5 5/16 X 1 1/2 (100 Un);9990.0;https://www.sodimac.cl/sodimac-cl/articulo/149453410/Perno-Hexagonal-Pavonado-G5-5-16-X-1-1-2-(100-Un)/149453411
🟢 TORNILLO;Tarugo Universal Duopower 6mm + Tornillo 4.5x35mm 50 unidades;14190.0;https://www.sodimac.cl/sodimac-cl/articulo/146668366/Tarugo-Universal-Duopower-6mm-+-Tornillo-4.5x35mm-50-unidades/146668367
🔴 INTRUSO (Otro);Atornillador De Impacto Atomic 20v + 2bat Dcf809d2-b2;189990.0;https://www.sodimac.cl/sodimac-cl/articulo/124645236/Atornillador-De-Impacto-Atomic-20v-+-2bat-Dcf809d2-b2/124645237
🔴 INTRUSO (Otro);Perno Hexagonal Zincado G8 1 /2-13 x2 (100 Un);32990.0;https://www.sodimac.cl/sodimac-cl/articulo/147887714/Perno-Hexagonal-Zincado-G8-1--2-13-x2-(100-Un)/147887715
🔴 INTRUSO (Otro);Juego de Destornilladores de Impacto - 17 Piezas;35900.0;https://www.sodimac.cl/sodimac-cl/articulo/119686859/Juego-de-Destornilladores-de-Impacto---17-Piezas/119686862
🔴 INTRUSO (Otro);"Llave de torque dinamométrica 3/8"" 24 dientes 10 a 80 ft/lbs";65900.0;"https://www.sodimac.cl/sodimac-cl/articulo/135412814/Llave-de-torque-dinamométrica-3-8""-24-dientes-10-a-80-ft-lbs/135412815"
🟢 TORNILLO;Juego De 4 Tornillos Para Asiento Del Inodoro Wc Universal;9990.0;https://www.sodimac.cl/sodimac-cl/articulo/148159791/Juego-De-4-Tornillos-Para-Asiento-Del-Inodoro-Wc-Universal/148159792
🔴 INTRUSO (Otro);Llave Punta Corona con Chicharra 10mm Herramienta Profesional;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/136725852/Llave-Punta-Corona-con-Chicharra-10mm-Herramienta-Profesional/136725853
🔴 INTRUSO (Otro);Set 115 Pcs Destornilladores Precisión Torx Magnéticos;14290.0;https://www.sodimac.cl/sodimac-cl/articulo/151045806/Set-115-Pcs-Destornilladores-Precisión-Torx-Magnéticos/151045807
🔴 INTRUSO (Otro);"Clavo Corriente 4"", bolsa 1kg";1420.0;"https://www.sodimac.cl/sodimac-cl/articulo/110276191/Clavo-Corriente-4"",-bolsa-1kg/110276193"
🟢 TORNILLO;Tapa Embellecedora Para Tornillo 10 Unidades;590.0;https://www.sodimac.cl/sodimac-cl/articulo/110325452/Tapa-Embellecedora-Para-Tornillo-10-Unidades/110325453
🟢 TORNILLO;Tarugo DuoBlade Pta Metal Autoperforante + Tornillo 4x40mm 2 unidades;3590.0;https://www.sodimac.cl/sodimac-cl/articulo/128388785/Tarugo-DuoBlade-Pta-Metal-Autoperforante-+-Tornillo-4x40mm-2-unidades/128388786
🔴 INTRUSO (Otro);SET 115 PCS DESTORNILLADORES PRECISIÓN TORX MAGNÉTICOS;11990.0;https://www.sodimac.cl/sodimac-cl/articulo/147974789/SET-115-PCS-DESTORNILLADORES-PRECISIÓN-TORX-MAGNÉTICOS/147974790
🔴 INTRUSO (Otro);Tuerca Hexagonal 3 /8 G2 Con Seguro Nylon Zn 100 Unidades;9800.0;https://www.sodimac.cl/sodimac-cl/articulo/149083080/Tuerca-Hexagonal-3--8-G2-Con-Seguro-Nylon-Zn-100-Unidades/149083081
🔴 INTRUSO (Otro);LLAVE DE BOLA VALVULA JARDIN O LAVADERO 3-4;5000.0;https://www.sodimac.cl/sodimac-cl/articulo/144271359/LLAVE-DE-BOLA-VALVULA-JARDIN-O-LAVADERO-3-4/144271360
🔴 INTRUSO (Otro);Hilo Esparrago Negro 5/ 8 X 1 Mts;4790.0;https://www.sodimac.cl/sodimac-cl/articulo/149046506/Hilo-Esparrago-Negro-5--8-X-1-Mts/149046507
🔴 INTRUSO (Otro);Juego de Dados Torx / Estrella 3/8 Hembra y Macho – 34 Piezas Cromo Vanadio;15990.0;https://www.sodimac.cl/sodimac-cl/articulo/151321921/Juego-de-Dados-Torx---Estrella-3-8-Hembra-y-Macho-–-34-Piezas-Cromo-Vanadio/151321922
🔴 INTRUSO (Otro);Amarra Cable Doble Hebilla 260 x 9.0 mm Negra (Bolsa 100 Unidades);39984.0;https://www.sodimac.cl/sodimac-cl/articulo/121670099/Amarra-Cable-Doble-Hebilla-260-x-9.0-mm-Negra-(Bolsa-100-Unidades)/121670101
🟢 TORNILLO;Tarugo Nylon S6mm + Tornillos 4.5x35mm 30 unidades;3790.0;https://www.sodimac.cl/sodimac-cl/articulo/128248083/Tarugo-Nylon-S6mm-+-Tornillos-4.5x35mm-30-unidades/128248084
🔴 INTRUSO (Otro);TARUGO MADERA 10MM CORTADOS BOLSA 50UN;4360.0;https://www.sodimac.cl/sodimac-cl/articulo/145449169/TARUGO-MADERA-10MM-CORTADOS-BOLSA-50UN/145449170
🔴 INTRUSO (Otro);Juego Atornillador Desatornillador 11 Piezas;5590.0;https://www.sodimac.cl/sodimac-cl/articulo/152376147/Juego-Atornillador-Desatornillador-11-Piezas/152376148
🔴 INTRUSO (Otro);Kit para concreto + brocas;7990.0;https://www.sodimac.cl/sodimac-cl/articulo/110491321/Kit-para-concreto-+-brocas/110491322
🔴 INTRUSO (Otro);Llave De Torque Torquimetro 12 Profesional Crownman;39990.0;https://www.sodimac.cl/sodimac-cl/articulo/121601553/Llave-De-Torque-Torquimetro-12-Profesional-Crownman/121601554
🔴 INTRUSO (Otro);Atornillador para tablaroca 720W DW253-B2;179990.0;https://www.sodimac.cl/sodimac-cl/articulo/131998217/Atornillador-para-tablaroca-720W-DW253-B2/131998218
🔴 INTRUSO (Otro);Pack Perno Coche 1 /2x 2 1 /2 Negro Tuerca Y Golilla (100 Un);92500.0;https://www.sodimac.cl/sodimac-cl/articulo/149001865/Pack-Perno-Coche-1--2x-2-1--2-Negro-Tuerca-Y-Golilla-(100-Un)/149001866
🔴 INTRUSO (Otro);"Broca Avellanar 10-3/16""";9074.0;"https://www.sodimac.cl/sodimac-cl/articulo/113681562/Broca-Avellanar-10-3-16""/113681565"
🔴 INTRUSO (Otro);Juego 6 Destornilladores Punta Cruz / Plano Mango Triangular.;9400.0;https://www.sodimac.cl/sodimac-cl/articulo/136595691/Juego-6-Destornilladores-Punta-Cruz---Plano-Mango-Triangular./136595692
🟢 TORNILLO;Tarugo Nylon SX10mm + Tornillos 6x60mm 6 unidades + Broca de 10mm;7590.0;https://www.sodimac.cl/sodimac-cl/articulo/146666620/Tarugo-Nylon-SX10mm-+-Tornillos-6x60mm-6-unidades-+-Broca-de-10mm/146666622
🔴 INTRUSO (Otro);Alargador destornillador de ángulo recto con mango hexagonal -;24990.0;https://www.sodimac.cl/sodimac-cl/articulo/125170647/Alargador-destornillador-de-ángulo-recto-con-mango-hexagonal--/125170648
🔴 INTRUSO (Otro);Destornillador Herramienta 2 En 1 Magnetico Paleta Cruz Atornillador;3990.0;https://www.sodimac.cl/sodimac-cl/articulo/139390506/Destornillador-Herramienta-2-En-1-Magnetico-Paleta-Cruz-Atornillador/139390507
🔴 INTRUSO (Otro);Llave Inglesa Ajustable de 10 Pulgadas para tuercas y pernos;29990.0;https://www.sodimac.cl/sodimac-cl/articulo/145156273/Llave-Inglesa-Ajustable-de-10-Pulgadas-para-tuercas-y-pernos/145156275
🔴 INTRUSO (Otro);Tarugo Nylon SX8mm + Cancamo Cerrada 3 unidades;2890.0;https://www.sodimac.cl/sodimac-cl/articulo/146667322/Tarugo-Nylon-SX8mm-+-Cancamo-Cerrada-3-unidades/146667324
🟢 TORNILLO;Gancho Muro Bicicleta Soporte Vertical Acero con Tornillos;7990.0;https://www.sodimac.cl/sodimac-cl/articulo/151360889/Gancho-Muro-Bicicleta-Soporte-Vertical-Acero-con-Tornillos/151360890
🔴 INTRUSO (Otro);Llave De Cruz Cromo Para Ruedas Auto;17690.0;https://www.sodimac.cl/sodimac-cl/articulo/110175945/Llave-De-Cruz-Cromo-Para-Ruedas-Auto/110175976
🔴 INTRUSO (Otro);LLAVE DADO TORX MACHO T-45 X media pulg;7990.0;https://www.sodimac.cl/sodimac-cl/articulo/147077102/LLAVE-DADO-TORX-MACHO-T-45-X-media-pulg/147077103
🔴 INTRUSO (Otro);Pack Perno Coche 1 /2 x 4 Negro Tuerca Y Golilla (100 Un);121500.0;https://www.sodimac.cl/sodimac-cl/articulo/149001428/Pack-Perno-Coche-1--2-x-4-Negro-Tuerca-Y-Golilla-(100-Un)/149001429
🔴 INTRUSO (Otro);Llave de Torque de 3/8 - 10 a 50 NM;130900.0;https://www.sodimac.cl/sodimac-cl/articulo/147201463/Llave-de-Torque-de-3-8---10-a-50-NM/147201464
🔴 INTRUSO (Otro);Juego Llaves Torx Largas T10 a T50 9pz 5098L;12990.0;https://www.sodimac.cl/sodimac-cl/articulo/124650751/Juego-Llaves-Torx-Largas-T10-a-T50-9pz-5098L/124650752
🔴 INTRUSO (Otro);Taladro Pistola Llave Impacto 20v Bat Carg Total Tiwli20010;114990.0;https://www.sodimac.cl/sodimac-cl/articulo/125951635/Taladro-Pistola-Llave-Impacto-20v-Bat-Carg-Total-Tiwli20010/125951636
